ICMP,Test_Date,Incubation_time,BioRep,TechRep,Bacteria,Additives,AUC Difference
18208,20210118,Day 3,2,4,A. baumannii,100ng/mL LPS,-0.031970495
18209,20210310,Day 3,1,4,A. baumannii,100ng/mL LPS,-0.069715946
18216,20210210,Day 3,1,4,A. baumannii,100ng/mL LPS,-0.036221113
19129,20201112,Day 3,1,4,A. baumannii,100ng/mL LPS,-0.031162381
19129,20201119,Day 3,2,4,A. baumannii,100ng/mL LPS,-0.189050546
19129,20201207,Day 3,3,4,A. baumannii,100ng/mL LPS,-0.198809285
19872,20210210,Day 3,1,4,A. baumannii,100ng/mL LPS,-0.135952228
21054,20210114,Day 3,1,4,A. baumannii,100ng/mL LPS,-0.031733039
21054,20210118,Day 3,2,4,A. baumannii,100ng/mL LPS,-0.009971602
21487,20210210,Day 3,1,4,A. baumannii,100ng/mL LPS,0.101457641
21494,20210310,Day 3,1,4,A. baumannii,100ng/mL LPS,0.012100682
21497,20210311,Day 3,1,4,A. baumannii,100ng/mL LPS,-0.031706561
21498,20210311,Day 3,1,4,A. baumannii,100ng/mL LPS,-0.483723035
21592,20210125,Day 3,1,4,A. baumannii,100ng/mL LPS,0.329788125
22689,20210310,Day 3,1,4,A. baumannii,100ng/mL LPS,0.011471215
2708,20210311,Day 3,1,4,A. baumannii,100ng/mL LPS,-0.064940807
5181,20201112,Day 3,1,4,A. baumannii,100ng/mL LPS,-0.100839439
5181,20201119,Day 3,2,4,A. baumannii,100ng/mL LPS,-0.50452187
5181,20201207,Day 3,3,4,A. baumannii,100ng/mL LPS,-0.086043002
5422,20210125,Day 3,1,4,A. baumannii,100ng/mL LPS,0.003962897
5444,20210210,Day 3,1,4,A. baumannii,100ng/mL LPS,-0.087902393
5686,20210311,Day 3,1,4,A. baumannii,100ng/mL LPS,-0.010748556
9534,20210125,Day 3,1,4,A. baumannii,100ng/mL LPS,-0.005840744
10230,20210125,Day 3,1,1,A. baumannii,0.1ng/mL LTA,0.460307756
11458,20210114,Day 3,1,1,A. baumannii,0.1ng/mL LTA,-0.443047629
11458,20210118,Day 3,2,1,A. baumannii,0.1ng/mL LTA,-1.235245841
13875,20201112,Day 3,1,1,A. baumannii,0.1ng/mL LTA,0.142761395
13875,20201119,Day 3,2,1,A. baumannii,0.1ng/mL LTA,-0.00628733
13875,20201207,Day 3,3,1,A. baumannii,0.1ng/mL LTA,-0.068391478
13877,20210310,Day 3,1,1,A. baumannii,0.1ng/mL LTA,-0.093664465
13903,20201112,Day 3,1,1,A. baumannii,0.1ng/mL LTA,-0.080933112
13903,20201119,Day 3,2,1,A. baumannii,0.1ng/mL LTA,-0.04365283
13903,20201207,Day 3,3,1,A. baumannii,0.1ng/mL LTA,0.091167776
14000,20210114,Day 3,1,1,A. baumannii,0.1ng/mL LTA,0.016159381
14000,20210118,Day 3,2,1,A. baumannii,0.1ng/mL LTA,0.111686655
146,20201112,Day 3,1,1,A. baumannii,0.1ng/mL LTA,0.136759101
146,20201119,Day 3,2,1,A. baumannii,0.1ng/mL LTA,-0.000829123
146,20201207,Day 3,3,1,A. baumannii,0.1ng/mL LTA,-0.017551871
15555,20210114,Day 3,1,1,A. baumannii,0.1ng/mL LTA,-0.044203662
15555,20210118,Day 3,2,1,A. baumannii,0.1ng/mL LTA,-0.35071778
16322,20210125,Day 3,1,1,A. baumannii,0.1ng/mL LTA,-0.014094482
16893,20210210,Day 3,1,1,A. baumannii,0.1ng/mL LTA,0.130202977
17529,20210311,Day 3,1,1,A. baumannii,0.1ng/mL LTA,0.021483641
18083,20210310,Day 3,1,1,A. baumannii,0.1ng/mL LTA,0.004186003
18208,20210114,Day 3,1,1,A. baumannii,0.1ng/mL LTA,-0.043997463
18208,20210118,Day 3,2,1,A. baumannii,0.1ng/mL LTA,-0.013188292
18209,20210310,Day 3,1,1,A. baumannii,0.1ng/mL LTA,-0.031327955
18216,20210210,Day 3,1,1,A. baumannii,0.1ng/mL LTA,0.275051853
19129,20201112,Day 3,1,1,A. baumannii,0.1ng/mL LTA,-0.014417738
19129,20201119,Day 3,2,1,A. baumannii,0.1ng/mL LTA,-0.071224576
19129,20201207,Day 3,3,1,A. baumannii,0.1ng/mL LTA,0.028493357
19872,20210210,Day 3,1,1,A. baumannii,0.1ng/mL LTA,-0.00601026
21054,20210114,Day 3,1,1,A. baumannii,0.1ng/mL LTA,-0.033866425
21054,20210118,Day 3,2,1,A. baumannii,0.1ng/mL LTA,0.095590574
21487,20210210,Day 3,1,1,A. baumannii,0.1ng/mL LTA,-0.096910013
21494,20210310,Day 3,1,1,A. baumannii,0.1ng/mL LTA,0.047921743
21497,20210311,Day 3,1,1,A. baumannii,0.1ng/mL LTA,-0.198449405
21498,20210311,Day 3,1,1,A. baumannii,0.1ng/mL LTA,-0.304512995
21592,20210125,Day 3,1,1,A. baumannii,0.1ng/mL LTA,-0.020072054
22689,20210310,Day 3,1,1,A. baumannii,0.1ng/mL LTA,0.055571713
2708,20210311,Day 3,1,1,A. baumannii,0.1ng/mL LTA,-0.413734276
5181,20201112,Day 3,1,1,A. baumannii,0.1ng/mL LTA,0.133420531
5181,20201119,Day 3,2,1,A. baumannii,0.1ng/mL LTA,0.146638733
5181,20201207,Day 3,3,1,A. baumannii,0.1ng/mL LTA,0.084964106
5422,20210125,Day 3,1,1,A. baumannii,0.1ng/mL LTA,-0.023001301
5444,20210210,Day 3,1,1,A. baumannii,0.1ng/mL LTA,-0.059079224
5686,20210311,Day 3,1,1,A. baumannii,0.1ng/mL LTA,0.04506248
9534,20210125,Day 3,1,1,A. baumannii,0.1ng/mL LTA,0.020470747
10230,20210125,Day 3,1,2,A. baumannii,0.1ng/mL LTA,-0.879799731
11458,20210114,Day 3,1,2,A. baumannii,0.1ng/mL LTA,0.495544798
11458,20210118,Day 3,2,2,A. baumannii,0.1ng/mL LTA,0.104170965
13875,20201112,Day 3,1,2,A. baumannii,0.1ng/mL LTA,-0.123490945
13875,20201119,Day 3,2,2,A. baumannii,0.1ng/mL LTA,0.037709311
13875,20201207,Day 3,3,2,A. baumannii,0.1ng/mL LTA,-0.010129654
13877,20210310,Day 3,1,2,A. baumannii,0.1ng/mL LTA,-0.078426607
13903,20201112,Day 3,1,2,A. baumannii,0.1ng/mL LTA,-0.214995247
13903,20201119,Day 3,2,2,A. baumannii,0.1ng/mL LTA,0.084046004
13903,20201207,Day 3,3,2,A. baumannii,0.1ng/mL LTA,0.002852912
14000,20210114,Day 3,1,2,A. baumannii,0.1ng/mL LTA,0.064963413
14000,20210118,Day 3,2,2,A. baumannii,0.1ng/mL LTA,0.208358234
146,20201112,Day 3,1,2,A. baumannii,0.1ng/mL LTA,0.01919277
146,20201119,Day 3,2,2,A. baumannii,0.1ng/mL LTA,0.006782159
146,20201207,Day 3,3,2,A. baumannii,0.1ng/mL LTA,-0.072881806
15555,20210114,Day 3,1,2,A. baumannii,0.1ng/mL LTA,-0.379113151
15555,20210118,Day 3,2,2,A. baumannii,0.1ng/mL LTA,-0.266267889
16322,20210125,Day 3,1,2,A. baumannii,0.1ng/mL LTA,0.067287546
16893,20210210,Day 3,1,2,A. baumannii,0.1ng/mL LTA,0.007132142
17529,20210311,Day 3,1,2,A. baumannii,0.1ng/mL LTA,0.055656407
18083,20210310,Day 3,1,2,A. baumannii,0.1ng/mL LTA,-0.08489573
18208,20210114,Day 3,1,2,A. baumannii,0.1ng/mL LTA,-0.04483371
18208,20210118,Day 3,2,2,A. baumannii,0.1ng/mL LTA,0.098983022
18209,20210310,Day 3,1,2,A. baumannii,0.1ng/mL LTA,-0.118032952
18216,20210210,Day 3,1,2,A. baumannii,0.1ng/mL LTA,-0.278201457
19129,20201112,Day 3,1,2,A. baumannii,0.1ng/mL LTA,0.049401405
19129,20201119,Day 3,2,2,A. baumannii,0.1ng/mL LTA,-0.215900518
19129,20201207,Day 3,3,2,A. baumannii,0.1ng/mL LTA,-0.262761883
19872,20210210,Day 3,1,2,A. baumannii,0.1ng/mL LTA,-0.196938445
21054,20210114,Day 3,1,2,A. baumannii,0.1ng/mL LTA,-0.108335163
21054,20210118,Day 3,2,2,A. baumannii,0.1ng/mL LTA,0.27340433
21487,20210210,Day 3,1,2,A. baumannii,0.1ng/mL LTA,-0.051018832
21494,20210310,Day 3,1,2,A. baumannii,0.1ng/mL LTA,0.0445794
21497,20210311,Day 3,1,2,A. baumannii,0.1ng/mL LTA,0.059478749
21498,20210311,Day 3,1,2,A. baumannii,0.1ng/mL LTA,-0.295445335
21592,20210125,Day 3,1,2,A. baumannii,0.1ng/mL LTA,0.210711425
22689,20210310,Day 3,1,2,A. baumannii,0.1ng/mL LTA,-0.051365583
2708,20210311,Day 3,1,2,A. baumannii,0.1ng/mL LTA,-0.236089189
5181,20201112,Day 3,1,2,A. baumannii,0.1ng/mL LTA,0.055809295
5181,20201119,Day 3,2,2,A. baumannii,0.1ng/mL LTA,0.030947254
5181,20201207,Day 3,3,2,A. baumannii,0.1ng/mL LTA,-0.003723494
5422,20210125,Day 3,1,2,A. baumannii,0.1ng/mL LTA,0.039007756
5444,20210210,Day 3,1,2,A. baumannii,0.1ng/mL LTA,-0.035586367
5686,20210311,Day 3,1,2,A. baumannii,0.1ng/mL LTA,0.043264225
9534,20210125,Day 3,1,2,A. baumannii,0.1ng/mL LTA,-0.095289687
10230,20210125,Day 3,1,3,A. baumannii,0.1ng/mL LTA,0.367275179
11458,20210114,Day 3,1,3,A. baumannii,0.1ng/mL LTA,-0.709077866
11458,20210118,Day 3,2,3,A. baumannii,0.1ng/mL LTA,-1.439093347
13875,20201112,Day 3,1,3,A. baumannii,0.1ng/mL LTA,-0.013363962
13875,20201119,Day 3,2,3,A. baumannii,0.1ng/mL LTA,0.16290438
13875,20201207,Day 3,3,3,A. baumannii,0.1ng/mL LTA,-0.001824306
13877,20210310,Day 3,1,3,A. baumannii,0.1ng/mL LTA,-0.043560549
13903,20201112,Day 3,1,3,A. baumannii,0.1ng/mL LTA,0.058334436
13903,20201119,Day 3,2,3,A. baumannii,0.1ng/mL LTA,-0.087829023
13903,20201207,Day 3,3,3,A. baumannii,0.1ng/mL LTA,-0.020127157
14000,20210114,Day 3,1,3,A. baumannii,0.1ng/mL LTA,-0.04308986
14000,20210118,Day 3,2,3,A. baumannii,0.1ng/mL LTA,0.068378749
146,20201112,Day 3,1,3,A. baumannii,0.1ng/mL LTA,0.036134104
146,20201119,Day 3,2,3,A. baumannii,0.1ng/mL LTA,0.033340088
146,20201207,Day 3,3,3,A. baumannii,0.1ng/mL LTA,0.029026279
15555,20210114,Day 3,1,3,A. baumannii,0.1ng/mL LTA,0
15555,20210118,Day 3,2,3,A. baumannii,0.1ng/mL LTA,-0.32369398
16322,20210125,Day 3,1,3,A. baumannii,0.1ng/mL LTA,-0.03246045
16893,20210210,Day 3,1,3,A. baumannii,0.1ng/mL LTA,0.053314768
17529,20210311,Day 3,1,3,A. baumannii,0.1ng/mL LTA,0.126105322
18083,20210310,Day 3,1,3,A. baumannii,0.1ng/mL LTA,0.059958795
18208,20210114,Day 3,1,3,A. baumannii,0.1ng/mL LTA,0.096225932
18208,20210118,Day 3,2,3,A. baumannii,0.1ng/mL LTA,0.04278226
18209,20210310,Day 3,1,3,A. baumannii,0.1ng/mL LTA,-0.000217965
18216,20210210,Day 3,1,3,A. baumannii,0.1ng/mL LTA,-0.032725042
19129,20201112,Day 3,1,3,A. baumannii,0.1ng/mL LTA,-0.175968664
19129,20201119,Day 3,2,3,A. baumannii,0.1ng/mL LTA,0.247026846
19129,20201207,Day 3,3,3,A. baumannii,0.1ng/mL LTA,0.393348144
19872,20210210,Day 3,1,3,A. baumannii,0.1ng/mL LTA,-0.073125412
21054,20210114,Day 3,1,3,A. baumannii,0.1ng/mL LTA,0.044092462
21054,20210118,Day 3,2,3,A. baumannii,0.1ng/mL LTA,0.087130897
21487,20210210,Day 3,1,3,A. baumannii,0.1ng/mL LTA,0.203885925
21494,20210310,Day 3,1,3,A. baumannii,0.1ng/mL LTA,-0.003531624
21497,20210311,Day 3,1,3,A. baumannii,0.1ng/mL LTA,0.008145513
21498,20210311,Day 3,1,3,A. baumannii,0.1ng/mL LTA,-0.362642645
21592,20210125,Day 3,1,3,A. baumannii,0.1ng/mL LTA,0.011839464
22689,20210310,Day 3,1,3,A. baumannii,0.1ng/mL LTA,-0.006549105
2708,20210311,Day 3,1,3,A. baumannii,0.1ng/mL LTA,0.129633858
5181,20201112,Day 3,1,3,A. baumannii,0.1ng/mL LTA,0.063831715
5181,20201119,Day 3,2,3,A. baumannii,0.1ng/mL LTA,-0.177231889
5181,20201207,Day 3,3,3,A. baumannii,0.1ng/mL LTA,-0.04946885
5422,20210125,Day 3,1,3,A. baumannii,0.1ng/mL LTA,0.008543774
5444,20210210,Day 3,1,3,A. baumannii,0.1ng/mL LTA,0.002045668
5686,20210311,Day 3,1,3,A. baumannii,0.1ng/mL LTA,-0.007286118
9534,20210125,Day 3,1,3,A. baumannii,0.1ng/mL LTA,-0.028679277
10230,20210125,Day 3,1,4,A. baumannii,0.1ng/mL LTA,-0.944893741
11458,20210114,Day 3,1,4,A. baumannii,0.1ng/mL LTA,0.697677505
11458,20210118,Day 3,2,4,A. baumannii,0.1ng/mL LTA,-0.352421207
13875,20201112,Day 3,1,4,A. baumannii,0.1ng/mL LTA,0.006294233
13875,20201119,Day 3,2,4,A. baumannii,0.1ng/mL LTA,-0.178246571
13875,20201207,Day 3,3,4,A. baumannii,0.1ng/mL LTA,0.025983199
13877,20210310,Day 3,1,4,A. baumannii,0.1ng/mL LTA,-0.077726881
13903,20201112,Day 3,1,4,A. baumannii,0.1ng/mL LTA,0.007204102
13903,20201119,Day 3,2,4,A. baumannii,0.1ng/mL LTA,-0.100241019
13903,20201207,Day 3,3,4,A. baumannii,0.1ng/mL LTA,0.101573498
14000,20210114,Day 3,1,4,A. baumannii,0.1ng/mL LTA,-0.00068895
14000,20210118,Day 3,2,4,A. baumannii,0.1ng/mL LTA,0.218438943
146,20201112,Day 3,1,4,A. baumannii,0.1ng/mL LTA,0.186751811
146,20201119,Day 3,2,4,A. baumannii,0.1ng/mL LTA,0.057750605
146,20201207,Day 3,3,4,A. baumannii,0.1ng/mL LTA,-0.096759343
15555,20210114,Day 3,1,4,A. baumannii,0.1ng/mL LTA,-0.452297671
15555,20210118,Day 3,2,4,A. baumannii,0.1ng/mL LTA,0
16322,20210125,Day 3,1,4,A. baumannii,0.1ng/mL LTA,-0.037056535
16893,20210210,Day 3,1,4,A. baumannii,0.1ng/mL LTA,-0.013133015
17529,20210311,Day 3,1,4,A. baumannii,0.1ng/mL LTA,0.027078732
18083,20210310,Day 3,1,4,A. baumannii,0.1ng/mL LTA,0.026359099
18208,20210114,Day 3,1,4,A. baumannii,0.1ng/mL LTA,-0.001014952
18208,20210118,Day 3,2,4,A. baumannii,0.1ng/mL LTA,0.050827872
18209,20210310,Day 3,1,4,A. baumannii,0.1ng/mL LTA,-0.088091991
18216,20210210,Day 3,1,4,A. baumannii,0.1ng/mL LTA,0.002802995
19129,20201112,Day 3,1,4,A. baumannii,0.1ng/mL LTA,-0.083731852
19129,20201119,Day 3,2,4,A. baumannii,0.1ng/mL LTA,0.190297846
19129,20201207,Day 3,3,4,A. baumannii,0.1ng/mL LTA,-0.208893711
19872,20210210,Day 3,1,4,A. baumannii,0.1ng/mL LTA,-0.153596247
21054,20210114,Day 3,1,4,A. baumannii,0.1ng/mL LTA,-0.054914763
21054,20210118,Day 3,2,4,A. baumannii,0.1ng/mL LTA,-0.009156875
21487,20210210,Day 3,1,4,A. baumannii,0.1ng/mL LTA,-0.19236996
21494,20210310,Day 3,1,4,A. baumannii,0.1ng/mL LTA,0.100512564
21497,20210311,Day 3,1,4,A. baumannii,0.1ng/mL LTA,-0.004035754
21498,20210311,Day 3,1,4,A. baumannii,0.1ng/mL LTA,-0.280849236
21592,20210125,Day 3,1,4,A. baumannii,0.1ng/mL LTA,0.135670884
22689,20210310,Day 3,1,4,A. baumannii,0.1ng/mL LTA,0.028366077
2708,20210311,Day 3,1,4,A. baumannii,0.1ng/mL LTA,0.377418342
5181,20201112,Day 3,1,4,A. baumannii,0.1ng/mL LTA,-0.103426798
5181,20201119,Day 3,2,4,A. baumannii,0.1ng/mL LTA,-0.064569493
5181,20201207,Day 3,3,4,A. baumannii,0.1ng/mL LTA,0.037557184
5422,20210125,Day 3,1,4,A. baumannii,0.1ng/mL LTA,0.074118401
5444,20210210,Day 3,1,4,A. baumannii,0.1ng/mL LTA,0.054146615
5686,20210311,Day 3,1,4,A. baumannii,0.1ng/mL LTA,0.01076183
9534,20210125,Day 3,1,4,A. baumannii,0.1ng/mL LTA,-0.040092516
10230,20210125,Day 3,1,1,A. baumannii,100ng/mL LTA,-0.0382645
11458,20210114,Day 3,1,1,A. baumannii,100ng/mL LTA,-0.447624323
11458,20210118,Day 3,2,1,A. baumannii,100ng/mL LTA,-1.354135315
13875,20201112,Day 3,1,1,A. baumannii,100ng/mL LTA,0.087197119
13875,20201119,Day 3,2,1,A. baumannii,100ng/mL LTA,-0.248513967
13875,20201207,Day 3,3,1,A. baumannii,100ng/mL LTA,-0.047204666
13877,20210310,Day 3,1,1,A. baumannii,100ng/mL LTA,-0.136086819
13903,20201112,Day 3,1,1,A. baumannii,100ng/mL LTA,0.076233231
13903,20201119,Day 3,2,1,A. baumannii,100ng/mL LTA,0.031506743
13903,20201207,Day 3,3,1,A. baumannii,100ng/mL LTA,0.028759227
14000,20210114,Day 3,1,1,A. baumannii,100ng/mL LTA,0.083266958
14000,20210118,Day 3,2,1,A. baumannii,100ng/mL LTA,-0.013425303
146,20201112,Day 3,1,1,A. baumannii,100ng/mL LTA,0.073759926
146,20201119,Day 3,2,1,A. baumannii,100ng/mL LTA,0.005134206
146,20201207,Day 3,3,1,A. baumannii,100ng/mL LTA,0.008996461
15555,20210114,Day 3,1,1,A. baumannii,100ng/mL LTA,-0.497324641
15555,20210118,Day 3,2,1,A. baumannii,100ng/mL LTA,0.071355909
16322,20210125,Day 3,1,1,A. baumannii,100ng/mL LTA,0.052852307
16893,20210210,Day 3,1,1,A. baumannii,100ng/mL LTA,-0.042989755
17529,20210311,Day 3,1,1,A. baumannii,100ng/mL LTA,0.020603061
18083,20210310,Day 3,1,1,A. baumannii,100ng/mL LTA,-0.055642287
18208,20210114,Day 3,1,1,A. baumannii,100ng/mL LTA,-0.032064708
18208,20210118,Day 3,2,1,A. baumannii,100ng/mL LTA,-0.013963126
18209,20210310,Day 3,1,1,A. baumannii,100ng/mL LTA,-0.035519305
18216,20210210,Day 3,1,1,A. baumannii,100ng/mL LTA,-0.057191879
19129,20201112,Day 3,1,1,A. baumannii,100ng/mL LTA,-0.062775727
19129,20201119,Day 3,2,1,A. baumannii,100ng/mL LTA,0.099990343
19129,20201207,Day 3,3,1,A. baumannii,100ng/mL LTA,0.359204756
19872,20210210,Day 3,1,1,A. baumannii,100ng/mL LTA,0.021080376
21054,20210114,Day 3,1,1,A. baumannii,100ng/mL LTA,0.10797633
21054,20210118,Day 3,2,1,A. baumannii,100ng/mL LTA,0.042180119
21487,20210210,Day 3,1,1,A. baumannii,100ng/mL LTA,-0.609796616
21494,20210310,Day 3,1,1,A. baumannii,100ng/mL LTA,-0.090590267
21497,20210311,Day 3,1,1,A. baumannii,100ng/mL LTA,0.079058625
21498,20210311,Day 3,1,1,A. baumannii,100ng/mL LTA,-0.413253469
21592,20210125,Day 3,1,1,A. baumannii,100ng/mL LTA,0.356780831
22689,20210310,Day 3,1,1,A. baumannii,100ng/mL LTA,0.007725286
2708,20210311,Day 3,1,1,A. baumannii,100ng/mL LTA,0.370665924
5181,20201112,Day 3,1,1,A. baumannii,100ng/mL LTA,0.12140668
5181,20201119,Day 3,2,1,A. baumannii,100ng/mL LTA,0.054725388
5181,20201207,Day 3,3,1,A. baumannii,100ng/mL LTA,0.050750784
5422,20210125,Day 3,1,1,A. baumannii,100ng/mL LTA,-0.024917309
5444,20210210,Day 3,1,1,A. baumannii,100ng/mL LTA,-0.061605668
5686,20210311,Day 3,1,1,A. baumannii,100ng/mL LTA,0.122597521
9534,20210125,Day 3,1,1,A. baumannii,100ng/mL LTA,0.022313323
10230,20210125,Day 3,1,2,A. baumannii,100ng/mL LTA,0.094853366
11458,20210114,Day 3,1,2,A. baumannii,100ng/mL LTA,0.115631195
11458,20210118,Day 3,2,2,A. baumannii,100ng/mL LTA,-0.053759277
13875,20201112,Day 3,1,2,A. baumannii,100ng/mL LTA,-0.079634462
13875,20201119,Day 3,2,2,A. baumannii,100ng/mL LTA,0.197176263
13875,20201207,Day 3,3,2,A. baumannii,100ng/mL LTA,-0.037059741
13877,20210310,Day 3,1,2,A. baumannii,100ng/mL LTA,-0.162258498
13903,20201112,Day 3,1,2,A. baumannii,100ng/mL LTA,-0.267387412
13903,20201119,Day 3,2,2,A. baumannii,100ng/mL LTA,0.101116717
13903,20201207,Day 3,3,2,A. baumannii,100ng/mL LTA,0.079182097
14000,20210114,Day 3,1,2,A. baumannii,100ng/mL LTA,0.175333939
14000,20210118,Day 3,2,2,A. baumannii,100ng/mL LTA,0.170624543
146,20201112,Day 3,1,2,A. baumannii,100ng/mL LTA,-0.002829885
146,20201119,Day 3,2,2,A. baumannii,100ng/mL LTA,0.058820892
146,20201207,Day 3,3,2,A. baumannii,100ng/mL LTA,0.126192445
15555,20210114,Day 3,1,2,A. baumannii,100ng/mL LTA,-0.17168214
15555,20210118,Day 3,2,2,A. baumannii,100ng/mL LTA,0.229336771
16322,20210125,Day 3,1,2,A. baumannii,100ng/mL LTA,-0.00136036
16893,20210210,Day 3,1,2,A. baumannii,100ng/mL LTA,0.070354164
17529,20210311,Day 3,1,2,A. baumannii,100ng/mL LTA,-0.021162212
18083,20210310,Day 3,1,2,A. baumannii,100ng/mL LTA,-0.239324344
18208,20210114,Day 3,1,2,A. baumannii,100ng/mL LTA,-0.146611313
18208,20210118,Day 3,2,2,A. baumannii,100ng/mL LTA,0.078090676
18209,20210310,Day 3,1,2,A. baumannii,100ng/mL LTA,-0.127601353
18216,20210210,Day 3,1,2,A. baumannii,100ng/mL LTA,-0.037126183
19129,20201112,Day 3,1,2,A. baumannii,100ng/mL LTA,-0.049238485
19129,20201119,Day 3,2,2,A. baumannii,100ng/mL LTA,-0.180767304
19129,20201207,Day 3,3,2,A. baumannii,100ng/mL LTA,0.27275421
19872,20210210,Day 3,1,2,A. baumannii,100ng/mL LTA,-0.058770824
21054,20210114,Day 3,1,2,A. baumannii,100ng/mL LTA,-0.059785744
21054,20210118,Day 3,2,2,A. baumannii,100ng/mL LTA,0.192261702
21487,20210210,Day 3,1,2,A. baumannii,100ng/mL LTA,-0.199128906
21494,20210310,Day 3,1,2,A. baumannii,100ng/mL LTA,0.010334742
21497,20210311,Day 3,1,2,A. baumannii,100ng/mL LTA,-0.078704785
21498,20210311,Day 3,1,2,A. baumannii,100ng/mL LTA,-0.049257656
21592,20210125,Day 3,1,2,A. baumannii,100ng/mL LTA,0.376231839
22689,20210310,Day 3,1,2,A. baumannii,100ng/mL LTA,-0.11362708
2708,20210311,Day 3,1,2,A. baumannii,100ng/mL LTA,-0.191885526
5181,20201112,Day 3,1,2,A. baumannii,100ng/mL LTA,0.249082993
5181,20201119,Day 3,2,2,A. baumannii,100ng/mL LTA,0.112404387
5181,20201207,Day 3,3,2,A. baumannii,100ng/mL LTA,0.011420166
5422,20210125,Day 3,1,2,A. baumannii,100ng/mL LTA,0.046750651
5444,20210210,Day 3,1,2,A. baumannii,100ng/mL LTA,-0.07234086
5686,20210311,Day 3,1,2,A. baumannii,100ng/mL LTA,0.05881877
9534,20210125,Day 3,1,2,A. baumannii,100ng/mL LTA,-0.157131914
10230,20210125,Day 3,1,3,A. baumannii,100ng/mL LTA,0.030540392
11458,20210114,Day 3,1,3,A. baumannii,100ng/mL LTA,-0.613079548
11458,20210118,Day 3,2,3,A. baumannii,100ng/mL LTA,-1.475509771
13875,20201112,Day 3,1,3,A. baumannii,100ng/mL LTA,-0.022663985
13875,20201119,Day 3,2,3,A. baumannii,100ng/mL LTA,0.448132879
13875,20201207,Day 3,3,3,A. baumannii,100ng/mL LTA,-0.121246712
13877,20210310,Day 3,1,3,A. baumannii,100ng/mL LTA,-0.102331531
13903,20201112,Day 3,1,3,A. baumannii,100ng/mL LTA,0.122902078
13903,20201119,Day 3,2,3,A. baumannii,100ng/mL LTA,-0.132789834
13903,20201207,Day 3,3,3,A. baumannii,100ng/mL LTA,-0.009732149
14000,20210114,Day 3,1,3,A. baumannii,100ng/mL LTA,-0.053657338
14000,20210118,Day 3,2,3,A. baumannii,100ng/mL LTA,-0.035832402
146,20201112,Day 3,1,3,A. baumannii,100ng/mL LTA,-0.096910013
146,20201119,Day 3,2,3,A. baumannii,100ng/mL LTA,-0.031199582
146,20201207,Day 3,3,3,A. baumannii,100ng/mL LTA,0.058562188
15555,20210114,Day 3,1,3,A. baumannii,100ng/mL LTA,0.121422163
15555,20210118,Day 3,2,3,A. baumannii,100ng/mL LTA,-0.165625825
16322,20210125,Day 3,1,3,A. baumannii,100ng/mL LTA,-0.083431933
16893,20210210,Day 3,1,3,A. baumannii,100ng/mL LTA,0.012659402
17529,20210311,Day 3,1,3,A. baumannii,100ng/mL LTA,0.022868113
18083,20210310,Day 3,1,3,A. baumannii,100ng/mL LTA,0.016146636
18208,20210114,Day 3,1,3,A. baumannii,100ng/mL LTA,0.024219783
18208,20210118,Day 3,2,3,A. baumannii,100ng/mL LTA,0.077044017
18209,20210310,Day 3,1,3,A. baumannii,100ng/mL LTA,-0.044316174
18216,20210210,Day 3,1,3,A. baumannii,100ng/mL LTA,-0.02982467
19129,20201112,Day 3,1,3,A. baumannii,100ng/mL LTA,-0.084904542
19129,20201119,Day 3,2,3,A. baumannii,100ng/mL LTA,0.129895861
19129,20201207,Day 3,3,3,A. baumannii,100ng/mL LTA,1.040212536
19872,20210210,Day 3,1,3,A. baumannii,100ng/mL LTA,-0.042396289
21054,20210114,Day 3,1,3,A. baumannii,100ng/mL LTA,-0.066556107
21054,20210118,Day 3,2,3,A. baumannii,100ng/mL LTA,0.202422909
21487,20210210,Day 3,1,3,A. baumannii,100ng/mL LTA,-0.403753944
21494,20210310,Day 3,1,3,A. baumannii,100ng/mL LTA,-0.205261607
21497,20210311,Day 3,1,3,A. baumannii,100ng/mL LTA,0.229400426
21498,20210311,Day 3,1,3,A. baumannii,100ng/mL LTA,-0.45394652
21592,20210125,Day 3,1,3,A. baumannii,100ng/mL LTA,0.329284172
22689,20210310,Day 3,1,3,A. baumannii,100ng/mL LTA,-0.018890544
2708,20210311,Day 3,1,3,A. baumannii,100ng/mL LTA,-0.027152246
5181,20201112,Day 3,1,3,A. baumannii,100ng/mL LTA,-0.296315085
5181,20201119,Day 3,2,3,A. baumannii,100ng/mL LTA,-0.211830509
5181,20201207,Day 3,3,3,A. baumannii,100ng/mL LTA,-0.032651349
5422,20210125,Day 3,1,3,A. baumannii,100ng/mL LTA,0.017625963
5444,20210210,Day 3,1,3,A. baumannii,100ng/mL LTA,-0.019943563
5686,20210311,Day 3,1,3,A. baumannii,100ng/mL LTA,0.026881452
9534,20210125,Day 3,1,3,A. baumannii,100ng/mL LTA,-0.060140069
10230,20210125,Day 3,1,4,A. baumannii,100ng/mL LTA,-0.148705459
11458,20210114,Day 3,1,4,A. baumannii,100ng/mL LTA,-0.131654057
11458,20210118,Day 3,2,4,A. baumannii,100ng/mL LTA,-0.135318892
13875,20201112,Day 3,1,4,A. baumannii,100ng/mL LTA,-0.027246915
13875,20201119,Day 3,2,4,A. baumannii,100ng/mL LTA,-0.319949817
13875,20201207,Day 3,3,4,A. baumannii,100ng/mL LTA,-0.078040076
