ICMP,Test_Date,Incubation_time,BioRep,TechRep,Bacteria,Additives,Hours,RLU
17529,20210315,Day 7,1,2,P. aeruginosa,0.1ng/mL LPS,4,422
17529,20210315,Day 7,1,3,P. aeruginosa,0.1ng/mL LPS,4,448
17529,20210315,Day 7,1,4,P. aeruginosa,0.1ng/mL LPS,4,414
17529,20210315,Day 7,1,1,P. aeruginosa,100ng/mL LPS,4,488
17529,20210315,Day 7,1,2,P. aeruginosa,100ng/mL LPS,4,458
17529,20210315,Day 7,1,3,P. aeruginosa,100ng/mL LPS,4,446
17529,20210315,Day 7,1,4,P. aeruginosa,100ng/mL LPS,4,398
17529,20210315,Day 7,1,1,P. aeruginosa,0.1ng/mL LTA,4,492
17529,20210315,Day 7,1,2,P. aeruginosa,0.1ng/mL LTA,4,508
17529,20210315,Day 7,1,3,P. aeruginosa,0.1ng/mL LTA,4,492
17529,20210315,Day 7,1,4,P. aeruginosa,0.1ng/mL LTA,4,450
17529,20210315,Day 7,1,1,P. aeruginosa,100ng/mL LTA,4,536
17529,20210315,Day 7,1,2,P. aeruginosa,100ng/mL LTA,4,480
17529,20210315,Day 7,1,3,P. aeruginosa,100ng/mL LTA,4,466
17529,20210315,Day 7,1,4,P. aeruginosa,100ng/mL LTA,4,480
17529,20210315,Day 7,1,1,P. aeruginosa,Fungi alone,4,510
17529,20210315,Day 7,1,2,P. aeruginosa,Fungi alone,4,454
17529,20210315,Day 7,1,3,P. aeruginosa,Fungi alone,4,446
17529,20210315,Day 7,1,4,P. aeruginosa,Fungi alone,4,468
17529,20210315,Day 7,1,1,P. aeruginosa,Autoclaved bacteria,4,492
17529,20210315,Day 7,1,2,P. aeruginosa,Autoclaved bacteria,4,458
17529,20210315,Day 7,1,3,P. aeruginosa,Autoclaved bacteria,4,492
17529,20210315,Day 7,1,4,P. aeruginosa,Autoclaved bacteria,4,454
17529,20210315,Day 7,1,1,S. aureus,0.1ng/mL LPS,4,34
17529,20210315,Day 7,1,2,S. aureus,0.1ng/mL LPS,4,50
17529,20210315,Day 7,1,3,S. aureus,0.1ng/mL LPS,4,46
17529,20210315,Day 7,1,4,S. aureus,0.1ng/mL LPS,4,46
17529,20210315,Day 7,1,1,S. aureus,100ng/mL LPS,4,46
17529,20210315,Day 7,1,2,S. aureus,100ng/mL LPS,4,50
17529,20210315,Day 7,1,3,S. aureus,100ng/mL LPS,4,50
17529,20210315,Day 7,1,4,S. aureus,100ng/mL LPS,4,58
17529,20210315,Day 7,1,1,S. aureus,0.1ng/mL LTA,4,48
17529,20210315,Day 7,1,2,S. aureus,0.1ng/mL LTA,4,70
17529,20210315,Day 7,1,3,S. aureus,0.1ng/mL LTA,4,30
17529,20210315,Day 7,1,4,S. aureus,0.1ng/mL LTA,4,50
17529,20210315,Day 7,1,1,S. aureus,100ng/mL LTA,4,42
17529,20210315,Day 7,1,2,S. aureus,100ng/mL LTA,4,52
17529,20210315,Day 7,1,3,S. aureus,100ng/mL LTA,4,60
17529,20210315,Day 7,1,4,S. aureus,100ng/mL LTA,4,52
17529,20210315,Day 7,1,1,S. aureus,Fungi alone,4,42
17529,20210315,Day 7,1,2,S. aureus,Fungi alone,4,58
17529,20210315,Day 7,1,3,S. aureus,Fungi alone,4,40
17529,20210315,Day 7,1,4,S. aureus,Fungi alone,4,52
17529,20210315,Day 7,1,1,S. aureus,Autoclaved bacteria,4,40
17529,20210315,Day 7,1,2,S. aureus,Autoclaved bacteria,4,58
17529,20210315,Day 7,1,3,S. aureus,Autoclaved bacteria,4,50
17529,20210315,Day 7,1,4,S. aureus,Autoclaved bacteria,4,40
17529,20210315,Day 7,1,1,A. baumannii,0.1ng/mL LPS,6,19609
17529,20210315,Day 7,1,2,A. baumannii,0.1ng/mL LPS,6,18229
17529,20210315,Day 7,1,3,A. baumannii,0.1ng/mL LPS,6,20558
17529,20210315,Day 7,1,4,A. baumannii,0.1ng/mL LPS,6,19957
17529,20210315,Day 7,1,1,A. baumannii,100ng/mL LPS,6,19211
17529,20210315,Day 7,1,2,A. baumannii,100ng/mL LPS,6,17681
17529,20210315,Day 7,1,3,A. baumannii,100ng/mL LPS,6,18809
17529,20210315,Day 7,1,4,A. baumannii,100ng/mL LPS,6,19857
17529,20210315,Day 7,1,1,A. baumannii,0.1ng/mL LTA,6,18453
17529,20210315,Day 7,1,2,A. baumannii,0.1ng/mL LTA,6,18391
17529,20210315,Day 7,1,3,A. baumannii,0.1ng/mL LTA,6,23062
17529,20210315,Day 7,1,4,A. baumannii,0.1ng/mL LTA,6,21108
17529,20210315,Day 7,1,1,A. baumannii,100ng/mL LTA,6,22754
17529,20210315,Day 7,1,2,A. baumannii,100ng/mL LTA,6,23894
17529,20210315,Day 7,1,3,A. baumannii,100ng/mL LTA,6,25837
17529,20210315,Day 7,1,4,A. baumannii,100ng/mL LTA,6,26531
17529,20210315,Day 7,1,1,A. baumannii,Fungi alone,6,17125
17529,20210315,Day 7,1,2,A. baumannii,Fungi alone,6,20426
17529,20210315,Day 7,1,3,A. baumannii,Fungi alone,6,18797
17529,20210315,Day 7,1,4,A. baumannii,Fungi alone,6,19945
17529,20210315,Day 7,1,1,A. baumannii,Autoclaved bacteria,6,17133
17529,20210315,Day 7,1,2,A. baumannii,Autoclaved bacteria,6,18243
17529,20210315,Day 7,1,3,A. baumannii,Autoclaved bacteria,6,18019
17529,20210315,Day 7,1,4,A. baumannii,Autoclaved bacteria,6,20202
17529,20210315,Day 7,1,1,E. coli,0.1ng/mL LPS,6,9244
17529,20210315,Day 7,1,2,E. coli,0.1ng/mL LPS,6,7706
17529,20210315,Day 7,1,3,E. coli,0.1ng/mL LPS,6,10214
17529,20210315,Day 7,1,4,E. coli,0.1ng/mL LPS,6,9582
17529,20210315,Day 7,1,1,E. coli,100ng/mL LPS,6,7664
17529,20210315,Day 7,1,2,E. coli,100ng/mL LPS,6,8950
17529,20210315,Day 7,1,3,E. coli,100ng/mL LPS,6,7732
17529,20210315,Day 7,1,4,E. coli,100ng/mL LPS,6,9652
17529,20210315,Day 7,1,1,E. coli,0.1ng/mL LTA,6,7688
17529,20210315,Day 7,1,2,E. coli,0.1ng/mL LTA,6,10040
17529,20210315,Day 7,1,3,E. coli,0.1ng/mL LTA,6,8788
17529,20210315,Day 7,1,4,E. coli,0.1ng/mL LTA,6,9350
17529,20210315,Day 7,1,1,E. coli,100ng/mL LTA,6,12282
17529,20210315,Day 7,1,2,E. coli,100ng/mL LTA,6,9892
17529,20210315,Day 7,1,3,E. coli,100ng/mL LTA,6,11262
17529,20210315,Day 7,1,4,E. coli,100ng/mL LTA,6,10618
17529,20210315,Day 7,1,1,E. coli,Fungi alone,6,9040
17529,20210315,Day 7,1,2,E. coli,Fungi alone,6,8628
17529,20210315,Day 7,1,3,E. coli,Fungi alone,6,8852
17529,20210315,Day 7,1,4,E. coli,Fungi alone,6,7500
17529,20210315,Day 7,1,1,E. coli,Autoclaved bacteria,6,9882
17529,20210315,Day 7,1,2,E. coli,Autoclaved bacteria,6,9600
17529,20210315,Day 7,1,3,E. coli,Autoclaved bacteria,6,9542
17529,20210315,Day 7,1,4,E. coli,Autoclaved bacteria,6,10548
17529,20210315,Day 7,1,1,P. aeruginosa,0.1ng/mL LPS,6,4252
17529,20210315,Day 7,1,2,P. aeruginosa,0.1ng/mL LPS,6,5240
17529,20210315,Day 7,1,3,P. aeruginosa,0.1ng/mL LPS,6,4370
17529,20210315,Day 7,1,4,P. aeruginosa,0.1ng/mL LPS,6,4690
17529,20210315,Day 7,1,1,P. aeruginosa,100ng/mL LPS,6,4148
17529,20210315,Day 7,1,2,P. aeruginosa,100ng/mL LPS,6,5230
17529,20210315,Day 7,1,3,P. aeruginosa,100ng/mL LPS,6,4180
17529,20210315,Day 7,1,4,P. aeruginosa,100ng/mL LPS,6,4914
17529,20210315,Day 7,1,1,P. aeruginosa,0.1ng/mL LTA,6,5302
17529,20210315,Day 7,1,2,P. aeruginosa,0.1ng/mL LTA,6,6062
17529,20210315,Day 7,1,3,P. aeruginosa,0.1ng/mL LTA,6,4686
17529,20210315,Day 7,1,4,P. aeruginosa,0.1ng/mL LTA,6,5372
17529,20210315,Day 7,1,1,P. aeruginosa,100ng/mL LTA,6,6466
17529,20210315,Day 7,1,2,P. aeruginosa,100ng/mL LTA,6,6244
17529,20210315,Day 7,1,3,P. aeruginosa,100ng/mL LTA,6,5694
17529,20210315,Day 7,1,4,P. aeruginosa,100ng/mL LTA,6,6018
17529,20210315,Day 7,1,1,P. aeruginosa,Fungi alone,6,5018
17529,20210315,Day 7,1,2,P. aeruginosa,Fungi alone,6,5084
17529,20210315,Day 7,1,3,P. aeruginosa,Fungi alone,6,4424
17529,20210315,Day 7,1,4,P. aeruginosa,Fungi alone,6,4788
17529,20210315,Day 7,1,1,P. aeruginosa,Autoclaved bacteria,6,5712
17529,20210315,Day 7,1,2,P. aeruginosa,Autoclaved bacteria,6,5690
17529,20210315,Day 7,1,3,P. aeruginosa,Autoclaved bacteria,6,5218
17529,20210315,Day 7,1,4,P. aeruginosa,Autoclaved bacteria,6,5696
17529,20210315,Day 7,1,1,S. aureus,0.1ng/mL LPS,6,938
17529,20210315,Day 7,1,2,S. aureus,0.1ng/mL LPS,6,1676
17529,20210315,Day 7,1,3,S. aureus,0.1ng/mL LPS,6,872
17529,20210315,Day 7,1,4,S. aureus,0.1ng/mL LPS,6,1264
17529,20210315,Day 7,1,1,S. aureus,100ng/mL LPS,6,1008
17529,20210315,Day 7,1,2,S. aureus,100ng/mL LPS,6,1598
17529,20210315,Day 7,1,3,S. aureus,100ng/mL LPS,6,994
17529,20210315,Day 7,1,4,S. aureus,100ng/mL LPS,6,1770
17529,20210315,Day 7,1,1,S. aureus,0.1ng/mL LTA,6,1074
17529,20210315,Day 7,1,2,S. aureus,0.1ng/mL LTA,6,1864
17529,20210315,Day 7,1,3,S. aureus,0.1ng/mL LTA,6,1004
17529,20210315,Day 7,1,4,S. aureus,0.1ng/mL LTA,6,1538
17529,20210315,Day 7,1,1,S. aureus,100ng/mL LTA,6,866
17529,20210315,Day 7,1,2,S. aureus,100ng/mL LTA,6,1866
17529,20210315,Day 7,1,3,S. aureus,100ng/mL LTA,6,1196
17529,20210315,Day 7,1,4,S. aureus,100ng/mL LTA,6,1784
17529,20210315,Day 7,1,1,S. aureus,Fungi alone,6,1396
17529,20210315,Day 7,1,2,S. aureus,Fungi alone,6,1872
17529,20210315,Day 7,1,3,S. aureus,Fungi alone,6,1190
17529,20210315,Day 7,1,4,S. aureus,Fungi alone,6,1408
17529,20210315,Day 7,1,1,S. aureus,Autoclaved bacteria,6,1678
17529,20210315,Day 7,1,2,S. aureus,Autoclaved bacteria,6,1632
17529,20210315,Day 7,1,3,S. aureus,Autoclaved bacteria,6,662
17529,20210315,Day 7,1,4,S. aureus,Autoclaved bacteria,6,1410
18083,20210310,Day 7,1,1,A. baumannii,0.1ng/mL LPS,0,4
18083,20210310,Day 7,1,2,A. baumannii,0.1ng/mL LPS,0,8
18083,20210310,Day 7,1,3,A. baumannii,0.1ng/mL LPS,0,8
18083,20210310,Day 7,1,4,A. baumannii,0.1ng/mL LPS,0,18
18083,20210310,Day 7,1,1,A. baumannii,100ng/mL LPS,0,10
18083,20210310,Day 7,1,2,A. baumannii,100ng/mL LPS,0,4
18083,20210310,Day 7,1,3,A. baumannii,100ng/mL LPS,0,10
18083,20210310,Day 7,1,4,A. baumannii,100ng/mL LPS,0,12
18083,20210310,Day 7,1,1,A. baumannii,0.1ng/mL LTA,0,6
18083,20210310,Day 7,1,2,A. baumannii,0.1ng/mL LTA,0,8
18083,20210310,Day 7,1,3,A. baumannii,0.1ng/mL LTA,0,12
18083,20210310,Day 7,1,4,A. baumannii,0.1ng/mL LTA,0,6
18083,20210310,Day 7,1,1,A. baumannii,100ng/mL LTA,0,10
18083,20210310,Day 7,1,2,A. baumannii,100ng/mL LTA,0,4
18083,20210310,Day 7,1,3,A. baumannii,100ng/mL LTA,0,14
18083,20210310,Day 7,1,4,A. baumannii,100ng/mL LTA,0,12
18083,20210310,Day 7,1,1,A. baumannii,Fungi alone,0,12
18083,20210310,Day 7,1,2,A. baumannii,Fungi alone,0,10
18083,20210310,Day 7,1,3,A. baumannii,Fungi alone,0,10
18083,20210310,Day 7,1,4,A. baumannii,Fungi alone,0,8
18083,20210310,Day 7,1,1,A. baumannii,Autoclaved bacteria,0,4
18083,20210310,Day 7,1,2,A. baumannii,Autoclaved bacteria,0,0
18083,20210310,Day 7,1,3,A. baumannii,Autoclaved bacteria,0,6
18083,20210310,Day 7,1,4,A. baumannii,Autoclaved bacteria,0,0
18083,20210310,Day 7,1,1,E. coli,0.1ng/mL LPS,0,2
18083,20210310,Day 7,1,2,E. coli,0.1ng/mL LPS,0,2
18083,20210310,Day 7,1,3,E. coli,0.1ng/mL LPS,0,6
18083,20210310,Day 7,1,4,E. coli,0.1ng/mL LPS,0,2
18083,20210310,Day 7,1,1,E. coli,100ng/mL LPS,0,10
18083,20210310,Day 7,1,2,E. coli,100ng/mL LPS,0,0
18083,20210310,Day 7,1,3,E. coli,100ng/mL LPS,0,4
18083,20210310,Day 7,1,4,E. coli,100ng/mL LPS,0,4
18083,20210310,Day 7,1,1,E. coli,0.1ng/mL LTA,0,6
18083,20210310,Day 7,1,2,E. coli,0.1ng/mL LTA,0,4
18083,20210310,Day 7,1,3,E. coli,0.1ng/mL LTA,0,4
18083,20210310,Day 7,1,4,E. coli,0.1ng/mL LTA,0,8
18083,20210310,Day 7,1,1,E. coli,100ng/mL LTA,0,2
18083,20210310,Day 7,1,2,E. coli,100ng/mL LTA,0,2
18083,20210310,Day 7,1,3,E. coli,100ng/mL LTA,0,4
18083,20210310,Day 7,1,4,E. coli,100ng/mL LTA,0,6
18083,20210310,Day 7,1,1,E. coli,Fungi alone,0,8
18083,20210310,Day 7,1,2,E. coli,Fungi alone,0,2
18083,20210310,Day 7,1,3,E. coli,Fungi alone,0,6
18083,20210310,Day 7,1,4,E. coli,Fungi alone,0,4
18083,20210310,Day 7,1,1,E. coli,Autoclaved bacteria,0,4
18083,20210310,Day 7,1,2,E. coli,Autoclaved bacteria,0,4
18083,20210310,Day 7,1,3,E. coli,Autoclaved bacteria,0,0
18083,20210310,Day 7,1,4,E. coli,Autoclaved bacteria,0,8
18083,20210310,Day 7,1,1,P. aeruginosa,0.1ng/mL LPS,0,4
18083,20210310,Day 7,1,2,P. aeruginosa,0.1ng/mL LPS,0,2
18083,20210310,Day 7,1,3,P. aeruginosa,0.1ng/mL LPS,0,6
18083,20210310,Day 7,1,4,P. aeruginosa,0.1ng/mL LPS,0,0
18083,20210310,Day 7,1,1,P. aeruginosa,100ng/mL LPS,0,4
18083,20210310,Day 7,1,2,P. aeruginosa,100ng/mL LPS,0,2
18083,20210310,Day 7,1,3,P. aeruginosa,100ng/mL LPS,0,4
18083,20210310,Day 7,1,4,P. aeruginosa,100ng/mL LPS,0,6
18083,20210310,Day 7,1,1,P. aeruginosa,0.1ng/mL LTA,0,4
18083,20210310,Day 7,1,2,P. aeruginosa,0.1ng/mL LTA,0,0
18083,20210310,Day 7,1,3,P. aeruginosa,0.1ng/mL LTA,0,2
18083,20210310,Day 7,1,4,P. aeruginosa,0.1ng/mL LTA,0,2
18083,20210310,Day 7,1,1,P. aeruginosa,100ng/mL LTA,0,2
18083,20210310,Day 7,1,2,P. aeruginosa,100ng/mL LTA,0,6
18083,20210310,Day 7,1,3,P. aeruginosa,100ng/mL LTA,0,2
18083,20210310,Day 7,1,4,P. aeruginosa,100ng/mL LTA,0,2
18083,20210310,Day 7,1,1,P. aeruginosa,Fungi alone,0,0
18083,20210310,Day 7,1,2,P. aeruginosa,Fungi alone,0,2
18083,20210310,Day 7,1,3,P. aeruginosa,Fungi alone,0,2
18083,20210310,Day 7,1,4,P. aeruginosa,Fungi alone,0,4
18083,20210310,Day 7,1,1,P. aeruginosa,Autoclaved bacteria,0,4
18083,20210310,Day 7,1,2,P. aeruginosa,Autoclaved bacteria,0,6
18083,20210310,Day 7,1,3,P. aeruginosa,Autoclaved bacteria,0,6
18083,20210310,Day 7,1,4,P. aeruginosa,Autoclaved bacteria,0,0
18083,20210310,Day 7,1,1,S. aureus,0.1ng/mL LPS,0,6
18083,20210310,Day 7,1,2,S. aureus,0.1ng/mL LPS,0,4
18083,20210310,Day 7,1,3,S. aureus,0.1ng/mL LPS,0,2
18083,20210310,Day 7,1,4,S. aureus,0.1ng/mL LPS,0,4
18083,20210310,Day 7,1,1,S. aureus,100ng/mL LPS,0,2
18083,20210310,Day 7,1,2,S. aureus,100ng/mL LPS,0,0
18083,20210310,Day 7,1,3,S. aureus,100ng/mL LPS,0,4
18083,20210310,Day 7,1,4,S. aureus,100ng/mL LPS,0,2
18083,20210310,Day 7,1,1,S. aureus,0.1ng/mL LTA,0,2
18083,20210310,Day 7,1,2,S. aureus,0.1ng/mL LTA,0,4
18083,20210310,Day 7,1,3,S. aureus,0.1ng/mL LTA,0,6
18083,20210310,Day 7,1,4,S. aureus,0.1ng/mL LTA,0,2
18083,20210310,Day 7,1,1,S. aureus,100ng/mL LTA,0,2
18083,20210310,Day 7,1,2,S. aureus,100ng/mL LTA,0,6
18083,20210310,Day 7,1,3,S. aureus,100ng/mL LTA,0,0
18083,20210310,Day 7,1,4,S. aureus,100ng/mL LTA,0,2
18083,20210310,Day 7,1,1,S. aureus,Fungi alone,0,0
18083,20210310,Day 7,1,2,S. aureus,Fungi alone,0,2
18083,20210310,Day 7,1,3,S. aureus,Fungi alone,0,2
18083,20210310,Day 7,1,4,S. aureus,Fungi alone,0,8
18083,20210310,Day 7,1,1,S. aureus,Autoclaved bacteria,0,4
18083,20210310,Day 7,1,2,S. aureus,Autoclaved bacteria,0,0
18083,20210310,Day 7,1,3,S. aureus,Autoclaved bacteria,0,4
18083,20210310,Day 7,1,4,S. aureus,Autoclaved bacteria,0,2
18083,20210310,Day 7,1,1,A. baumannii,0.1ng/mL LPS,2,4
18083,20210310,Day 7,1,2,A. baumannii,0.1ng/mL LPS,2,6
18083,20210310,Day 7,1,3,A. baumannii,0.1ng/mL LPS,2,8
18083,20210310,Day 7,1,4,A. baumannii,0.1ng/mL LPS,2,8
18083,20210310,Day 7,1,1,A. baumannii,100ng/mL LPS,2,22
18083,20210310,Day 7,1,2,A. baumannii,100ng/mL LPS,2,4
18083,20210310,Day 7,1,3,A. baumannii,100ng/mL LPS,2,16
18083,20210310,Day 7,1,4,A. baumannii,100ng/mL LPS,2,12
18083,20210310,Day 7,1,1,A. baumannii,0.1ng/mL LTA,2,4
18083,20210310,Day 7,1,2,A. baumannii,0.1ng/mL LTA,2,8
18083,20210310,Day 7,1,3,A. baumannii,0.1ng/mL LTA,2,12
18083,20210310,Day 7,1,4,A. baumannii,0.1ng/mL LTA,2,2
18083,20210310,Day 7,1,1,A. baumannii,100ng/mL LTA,2,4
18083,20210310,Day 7,1,2,A. baumannii,100ng/mL LTA,2,8
18083,20210310,Day 7,1,3,A. baumannii,100ng/mL LTA,2,4
18083,20210310,Day 7,1,4,A. baumannii,100ng/mL LTA,2,10
18083,20210310,Day 7,1,1,A. baumannii,Fungi alone,2,14
18083,20210310,Day 7,1,2,A. baumannii,Fungi alone,2,4
18083,20210310,Day 7,1,3,A. baumannii,Fungi alone,2,18
18083,20210310,Day 7,1,4,A. baumannii,Fungi alone,2,8
18083,20210310,Day 7,1,1,A. baumannii,Autoclaved bacteria,2,4
18083,20210310,Day 7,1,2,A. baumannii,Autoclaved bacteria,2,2
18083,20210310,Day 7,1,3,A. baumannii,Autoclaved bacteria,2,6
18083,20210310,Day 7,1,4,A. baumannii,Autoclaved bacteria,2,2
18083,20210310,Day 7,1,1,E. coli,0.1ng/mL LPS,2,6
18083,20210310,Day 7,1,2,E. coli,0.1ng/mL LPS,2,4
18083,20210310,Day 7,1,3,E. coli,0.1ng/mL LPS,2,8
18083,20210310,Day 7,1,4,E. coli,0.1ng/mL LPS,2,0
18083,20210310,Day 7,1,1,E. coli,100ng/mL LPS,2,6
18083,20210310,Day 7,1,2,E. coli,100ng/mL LPS,2,4
18083,20210310,Day 7,1,3,E. coli,100ng/mL LPS,2,14
18083,20210310,Day 7,1,4,E. coli,100ng/mL LPS,2,4
18083,20210310,Day 7,1,1,E. coli,0.1ng/mL LTA,2,10
18083,20210310,Day 7,1,2,E. coli,0.1ng/mL LTA,2,6
18083,20210310,Day 7,1,3,E. coli,0.1ng/mL LTA,2,8
18083,20210310,Day 7,1,4,E. coli,0.1ng/mL LTA,2,6
18083,20210310,Day 7,1,1,E. coli,100ng/mL LTA,2,4
18083,20210310,Day 7,1,2,E. coli,100ng/mL LTA,2,6
18083,20210310,Day 7,1,3,E. coli,100ng/mL LTA,2,4
18083,20210310,Day 7,1,4,E. coli,100ng/mL LTA,2,4
18083,20210310,Day 7,1,1,E. coli,Fungi alone,2,12
18083,20210310,Day 7,1,2,E. coli,Fungi alone,2,8
18083,20210310,Day 7,1,3,E. coli,Fungi alone,2,6
18083,20210310,Day 7,1,4,E. coli,Fungi alone,2,4
18083,20210310,Day 7,1,1,E. coli,Autoclaved bacteria,2,0
18083,20210310,Day 7,1,2,E. coli,Autoclaved bacteria,2,0
18083,20210310,Day 7,1,3,E. coli,Autoclaved bacteria,2,4
18083,20210310,Day 7,1,4,E. coli,Autoclaved bacteria,2,2
18083,20210310,Day 7,1,1,P. aeruginosa,0.1ng/mL LPS,2,4
18083,20210310,Day 7,1,2,P. aeruginosa,0.1ng/mL LPS,2,4
18083,20210310,Day 7,1,3,P. aeruginosa,0.1ng/mL LPS,2,2
18083,20210310,Day 7,1,4,P. aeruginosa,0.1ng/mL LPS,2,4
18083,20210310,Day 7,1,1,P. aeruginosa,100ng/mL LPS,2,4
18083,20210310,Day 7,1,2,P. aeruginosa,100ng/mL LPS,2,2
18083,20210310,Day 7,1,3,P. aeruginosa,100ng/mL LPS,2,6
18083,20210310,Day 7,1,4,P. aeruginosa,100ng/mL LPS,2,2
18083,20210310,Day 7,1,1,P. aeruginosa,0.1ng/mL LTA,2,6
18083,20210310,Day 7,1,2,P. aeruginosa,0.1ng/mL LTA,2,4
18083,20210310,Day 7,1,3,P. aeruginosa,0.1ng/mL LTA,2,0
18083,20210310,Day 7,1,4,P. aeruginosa,0.1ng/mL LTA,2,4
18083,20210310,Day 7,1,1,P. aeruginosa,100ng/mL LTA,2,4
18083,20210310,Day 7,1,2,P. aeruginosa,100ng/mL LTA,2,4
18083,20210310,Day 7,1,3,P. aeruginosa,100ng/mL LTA,2,2
18083,20210310,Day 7,1,4,P. aeruginosa,100ng/mL LTA,2,4
18083,20210310,Day 7,1,1,P. aeruginosa,Fungi alone,2,2
18083,20210310,Day 7,1,2,P. aeruginosa,Fungi alone,2,10
18083,20210310,Day 7,1,3,P. aeruginosa,Fungi alone,2,0
18083,20210310,Day 7,1,4,P. aeruginosa,Fungi alone,2,2
18083,20210310,Day 7,1,1,P. aeruginosa,Autoclaved bacteria,2,4
18083,20210310,Day 7,1,2,P. aeruginosa,Autoclaved bacteria,2,2
18083,20210310,Day 7,1,3,P. aeruginosa,Autoclaved bacteria,2,2
18083,20210310,Day 7,1,4,P. aeruginosa,Autoclaved bacteria,2,2
18083,20210310,Day 7,1,1,S. aureus,0.1ng/mL LPS,2,2
18083,20210310,Day 7,1,2,S. aureus,0.1ng/mL LPS,2,4
18083,20210310,Day 7,1,3,S. aureus,0.1ng/mL LPS,2,4
18083,20210310,Day 7,1,4,S. aureus,0.1ng/mL LPS,2,6
18083,20210310,Day 7,1,1,S. aureus,100ng/mL LPS,2,4
18083,20210310,Day 7,1,2,S. aureus,100ng/mL LPS,2,6
18083,20210310,Day 7,1,3,S. aureus,100ng/mL LPS,2,8
18083,20210310,Day 7,1,4,S. aureus,100ng/mL LPS,2,2
18083,20210310,Day 7,1,1,S. aureus,0.1ng/mL LTA,2,6
18083,20210310,Day 7,1,2,S. aureus,0.1ng/mL LTA,2,4
18083,20210310,Day 7,1,3,S. aureus,0.1ng/mL LTA,2,6
18083,20210310,Day 7,1,4,S. aureus,0.1ng/mL LTA,2,2
18083,20210310,Day 7,1,1,S. aureus,100ng/mL LTA,2,2
18083,20210310,Day 7,1,2,S. aureus,100ng/mL LTA,2,0
18083,20210310,Day 7,1,3,S. aureus,100ng/mL LTA,2,6
18083,20210310,Day 7,1,4,S. aureus,100ng/mL LTA,2,6
18083,20210310,Day 7,1,1,S. aureus,Fungi alone,2,2
18083,20210310,Day 7,1,2,S. aureus,Fungi alone,2,2
18083,20210310,Day 7,1,3,S. aureus,Fungi alone,2,4
18083,20210310,Day 7,1,4,S. aureus,Fungi alone,2,4
18083,20210310,Day 7,1,1,S. aureus,Autoclaved bacteria,2,4
18083,20210310,Day 7,1,2,S. aureus,Autoclaved bacteria,2,2
18083,20210310,Day 7,1,3,S. aureus,Autoclaved bacteria,2,6
18083,20210310,Day 7,1,4,S. aureus,Autoclaved bacteria,2,8
18083,20210311,Day 7,1,1,A. baumannii,0.1ng/mL LPS,24,6
18083,20210311,Day 7,1,2,A. baumannii,0.1ng/mL LPS,24,16845
18083,20210311,Day 7,1,3,A. baumannii,0.1ng/mL LPS,24,170
18083,20210311,Day 7,1,4,A. baumannii,0.1ng/mL LPS,24,38
18083,20210311,Day 7,1,1,A. baumannii,100ng/mL LPS,24,4
18083,20210311,Day 7,1,2,A. baumannii,100ng/mL LPS,24,54
18083,20210311,Day 7,1,3,A. baumannii,100ng/mL LPS,24,4
18083,20210311,Day 7,1,4,A. baumannii,100ng/mL LPS,24,120
18083,20210311,Day 7,1,1,A. baumannii,0.1ng/mL LTA,24,14
18083,20210311,Day 7,1,2,A. baumannii,0.1ng/mL LTA,24,24
18083,20210311,Day 7,1,3,A. baumannii,0.1ng/mL LTA,24,170
18083,20210311,Day 7,1,4,A. baumannii,0.1ng/mL LTA,24,18
18083,20210311,Day 7,1,1,A. baumannii,100ng/mL LTA,24,9892
18083,20210311,Day 7,1,2,A. baumannii,100ng/mL LTA,24,20
18083,20210311,Day 7,1,3,A. baumannii,100ng/mL LTA,24,22
18083,20210311,Day 7,1,4,A. baumannii,100ng/mL LTA,24,40
18083,20210311,Day 7,1,1,A. baumannii,Fungi alone,24,6836
18083,20210311,Day 7,1,2,A. baumannii,Fungi alone,24,7186
18083,20210311,Day 7,1,3,A. baumannii,Fungi alone,24,38
18083,20210311,Day 7,1,4,A. baumannii,Fungi alone,24,122
18083,20210311,Day 7,1,1,A. baumannii,Autoclaved bacteria,24,4
18083,20210311,Day 7,1,2,A. baumannii,Autoclaved bacteria,24,2
18083,20210311,Day 7,1,3,A. baumannii,Autoclaved bacteria,24,0
18083,20210311,Day 7,1,4,A. baumannii,Autoclaved bacteria,24,2
18083,20210311,Day 7,1,1,E. coli,0.1ng/mL LPS,24,4
18083,20210311,Day 7,1,2,E. coli,0.1ng/mL LPS,24,44
18083,20210311,Day 7,1,3,E. coli,0.1ng/mL LPS,24,4
18083,20210311,Day 7,1,4,E. coli,0.1ng/mL LPS,24,76
18083,20210311,Day 7,1,1,E. coli,100ng/mL LPS,24,0
18083,20210311,Day 7,1,2,E. coli,100ng/mL LPS,24,86
18083,20210311,Day 7,1,3,E. coli,100ng/mL LPS,24,2
18083,20210311,Day 7,1,4,E. coli,100ng/mL LPS,24,144
18083,20210311,Day 7,1,1,E. coli,0.1ng/mL LTA,24,2
18083,20210311,Day 7,1,2,E. coli,0.1ng/mL LTA,24,10
18083,20210311,Day 7,1,3,E. coli,0.1ng/mL LTA,24,196
18083,20210311,Day 7,1,4,E. coli,0.1ng/mL LTA,24,8
18083,20210311,Day 7,1,1,E. coli,100ng/mL LTA,24,1426
18083,20210311,Day 7,1,2,E. coli,100ng/mL LTA,24,8
