ICMP,Test_Date,Incubation_time,BioRep,TechRep,Bacteria,Additives,AUC
19129,20201207,Day 3,3,1,P. aeruginosa,100ng/mL LTA,687.6666667
19129,20201207,Day 3,3,2,P. aeruginosa,100ng/mL LTA,1180.333333
19129,20201207,Day 3,3,3,P. aeruginosa,100ng/mL LTA,692
19129,20201207,Day 3,3,4,P. aeruginosa,100ng/mL LTA,1042.333333
19129,20201207,Day 3,3,1,P. aeruginosa,Fungi alone,1530.333333
19129,20201207,Day 3,3,2,P. aeruginosa,Fungi alone,1464.333333
19129,20201207,Day 3,3,3,P. aeruginosa,Fungi alone,1293.666667
19129,20201207,Day 3,3,4,P. aeruginosa,Fungi alone,1291.666667
19129,20201207,Day 3,3,1,P. aeruginosa,Autoclaved bacteria,1706.666667
19129,20201207,Day 3,3,2,P. aeruginosa,Autoclaved bacteria,3295.333333
19129,20201207,Day 3,3,3,P. aeruginosa,Autoclaved bacteria,1591
19129,20201207,Day 3,3,4,P. aeruginosa,Autoclaved bacteria,2813
19129,20201207,Day 3,3,1,S. aureus,0.1ng/mL LPS,45
19129,20201207,Day 3,3,2,S. aureus,0.1ng/mL LPS,9.333333333
19129,20201207,Day 3,3,3,S. aureus,0.1ng/mL LPS,33
19129,20201207,Day 3,3,4,S. aureus,0.1ng/mL LPS,3.333333333
19129,20201207,Day 3,3,1,S. aureus,100ng/mL LPS,7.666666667
19129,20201207,Day 3,3,2,S. aureus,100ng/mL LPS,18.66666667
19129,20201207,Day 3,3,3,S. aureus,100ng/mL LPS,7.666666667
19129,20201207,Day 3,3,4,S. aureus,100ng/mL LPS,9.333333333
19129,20201207,Day 3,3,1,S. aureus,0.1ng/mL LTA,18
19129,20201207,Day 3,3,2,S. aureus,0.1ng/mL LTA,28.33333333
19129,20201207,Day 3,3,3,S. aureus,0.1ng/mL LTA,13
19129,20201207,Day 3,3,4,S. aureus,0.1ng/mL LTA,6
19129,20201207,Day 3,3,1,S. aureus,100ng/mL LTA,7.666666667
19129,20201207,Day 3,3,2,S. aureus,100ng/mL LTA,13.66666667
19129,20201207,Day 3,3,3,S. aureus,100ng/mL LTA,13
19129,20201207,Day 3,3,4,S. aureus,100ng/mL LTA,12
19129,20201207,Day 3,3,1,S. aureus,Fungi alone,19.66666667
19129,20201207,Day 3,3,2,S. aureus,Fungi alone,10.33333333
19129,20201207,Day 3,3,3,S. aureus,Fungi alone,18
19129,20201207,Day 3,3,4,S. aureus,Fungi alone,6
19129,20201207,Day 3,3,1,S. aureus,Autoclaved bacteria,10.33333333
19129,20201207,Day 3,3,2,S. aureus,Autoclaved bacteria,28.66666667
19129,20201207,Day 3,3,3,S. aureus,Autoclaved bacteria,10.33333333
19129,20201207,Day 3,3,4,S. aureus,Autoclaved bacteria,18
19872,20210210,Day 3,1,1,A. baumannii,0.1ng/mL LPS,1125
19872,20210210,Day 3,1,2,A. baumannii,0.1ng/mL LPS,694.6666667
19872,20210210,Day 3,1,3,A. baumannii,0.1ng/mL LPS,671.6666667
19872,20210210,Day 3,1,4,A. baumannii,0.1ng/mL LPS,531
19872,20210210,Day 3,1,1,A. baumannii,100ng/mL LPS,741.6666667
19872,20210210,Day 3,1,2,A. baumannii,100ng/mL LPS,787.3333333
19872,20210210,Day 3,1,3,A. baumannii,100ng/mL LPS,535
19872,20210210,Day 3,1,4,A. baumannii,100ng/mL LPS,683.3333333
19872,20210210,Day 3,1,1,A. baumannii,0.1ng/mL LTA,606.3333333
19872,20210210,Day 3,1,2,A. baumannii,0.1ng/mL LTA,803.6666667
19872,20210210,Day 3,1,3,A. baumannii,0.1ng/mL LTA,527
19872,20210210,Day 3,1,4,A. baumannii,0.1ng/mL LTA,711.6666667
19872,20210210,Day 3,1,1,A. baumannii,100ng/mL LTA,569.6666667
19872,20210210,Day 3,1,2,A. baumannii,100ng/mL LTA,584.6666667
19872,20210210,Day 3,1,3,A. baumannii,100ng/mL LTA,491
19872,20210210,Day 3,1,4,A. baumannii,100ng/mL LTA,583.6666667
19872,20210210,Day 3,1,1,A. baumannii,Fungi alone,598
19872,20210210,Day 3,1,2,A. baumannii,Fungi alone,510.6666667
19872,20210210,Day 3,1,3,A. baumannii,Fungi alone,445.3333333
19872,20210210,Day 3,1,4,A. baumannii,Fungi alone,499.6666667
19872,20210210,Day 3,1,1,A. baumannii,Autoclaved bacteria,781.3333333
19872,20210210,Day 3,1,2,A. baumannii,Autoclaved bacteria,793.3333333
19872,20210210,Day 3,1,3,A. baumannii,Autoclaved bacteria,546.3333333
19872,20210210,Day 3,1,4,A. baumannii,Autoclaved bacteria,715.3333333
19872,20210210,Day 3,1,1,E. coli,0.1ng/mL LPS,1070.333333
19872,20210210,Day 3,1,2,E. coli,0.1ng/mL LPS,715
19872,20210210,Day 3,1,3,E. coli,0.1ng/mL LPS,1140.333333
19872,20210210,Day 3,1,4,E. coli,0.1ng/mL LPS,587.6666667
19872,20210210,Day 3,1,1,E. coli,100ng/mL LPS,583.6666667
19872,20210210,Day 3,1,2,E. coli,100ng/mL LPS,614.6666667
19872,20210210,Day 3,1,3,E. coli,100ng/mL LPS,443
19872,20210210,Day 3,1,4,E. coli,100ng/mL LPS,522.3333333
19872,20210210,Day 3,1,1,E. coli,0.1ng/mL LTA,376.6666667
19872,20210210,Day 3,1,2,E. coli,0.1ng/mL LTA,612.3333333
19872,20210210,Day 3,1,3,E. coli,0.1ng/mL LTA,372.6666667
19872,20210210,Day 3,1,4,E. coli,0.1ng/mL LTA,468
19872,20210210,Day 3,1,1,E. coli,100ng/mL LTA,538.3333333
19872,20210210,Day 3,1,2,E. coli,100ng/mL LTA,546.6666667
19872,20210210,Day 3,1,3,E. coli,100ng/mL LTA,462.3333333
19872,20210210,Day 3,1,4,E. coli,100ng/mL LTA,515.3333333
19872,20210210,Day 3,1,1,E. coli,Fungi alone,368
19872,20210210,Day 3,1,2,E. coli,Fungi alone,395
19872,20210210,Day 3,1,3,E. coli,Fungi alone,441
19872,20210210,Day 3,1,4,E. coli,Fungi alone,434.3333333
19872,20210210,Day 3,1,1,E. coli,Autoclaved bacteria,1248.333333
19872,20210210,Day 3,1,2,E. coli,Autoclaved bacteria,1017.666667
19872,20210210,Day 3,1,3,E. coli,Autoclaved bacteria,637.3333333
19872,20210210,Day 3,1,4,E. coli,Autoclaved bacteria,795.3333333
19872,20210210,Day 3,1,1,P. aeruginosa,0.1ng/mL LPS,1602.333333
19872,20210210,Day 3,1,2,P. aeruginosa,0.1ng/mL LPS,1723.333333
19872,20210210,Day 3,1,3,P. aeruginosa,0.1ng/mL LPS,1591.666667
19872,20210210,Day 3,1,4,P. aeruginosa,0.1ng/mL LPS,1466.666667
19872,20210210,Day 3,1,1,P. aeruginosa,100ng/mL LPS,1595
19872,20210210,Day 3,1,2,P. aeruginosa,100ng/mL LPS,1577.333333
19872,20210210,Day 3,1,3,P. aeruginosa,100ng/mL LPS,1372
19872,20210210,Day 3,1,4,P. aeruginosa,100ng/mL LPS,1586.333333
19872,20210210,Day 3,1,1,P. aeruginosa,0.1ng/mL LTA,1413
19872,20210210,Day 3,1,2,P. aeruginosa,0.1ng/mL LTA,1490.666667
19872,20210210,Day 3,1,3,P. aeruginosa,0.1ng/mL LTA,1296
19872,20210210,Day 3,1,4,P. aeruginosa,0.1ng/mL LTA,1385.333333
19872,20210210,Day 3,1,1,P. aeruginosa,100ng/mL LTA,1597.666667
19872,20210210,Day 3,1,2,P. aeruginosa,100ng/mL LTA,1830.666667
19872,20210210,Day 3,1,3,P. aeruginosa,100ng/mL LTA,1391.666667
19872,20210210,Day 3,1,4,P. aeruginosa,100ng/mL LTA,1550.666667
19872,20210210,Day 3,1,1,P. aeruginosa,Fungi alone,1548.666667
19872,20210210,Day 3,1,2,P. aeruginosa,Fungi alone,1355
19872,20210210,Day 3,1,3,P. aeruginosa,Fungi alone,1228
19872,20210210,Day 3,1,4,P. aeruginosa,Fungi alone,1344
19872,20210210,Day 3,1,1,P. aeruginosa,Autoclaved bacteria,1702.333333
19872,20210210,Day 3,1,2,P. aeruginosa,Autoclaved bacteria,2168.666667
19872,20210210,Day 3,1,3,P. aeruginosa,Autoclaved bacteria,1718.333333
19872,20210210,Day 3,1,4,P. aeruginosa,Autoclaved bacteria,2374
19872,20210210,Day 3,1,1,S. aureus,0.1ng/mL LPS,142
19872,20210210,Day 3,1,2,S. aureus,0.1ng/mL LPS,209
19872,20210210,Day 3,1,3,S. aureus,0.1ng/mL LPS,144.3333333
19872,20210210,Day 3,1,4,S. aureus,0.1ng/mL LPS,172.3333333
19872,20210210,Day 3,1,1,S. aureus,100ng/mL LPS,163.6666667
19872,20210210,Day 3,1,2,S. aureus,100ng/mL LPS,160.3333333
19872,20210210,Day 3,1,3,S. aureus,100ng/mL LPS,146.3333333
19872,20210210,Day 3,1,4,S. aureus,100ng/mL LPS,147.3333333
19872,20210210,Day 3,1,1,S. aureus,0.1ng/mL LTA,175
19872,20210210,Day 3,1,2,S. aureus,0.1ng/mL LTA,160.6666667
19872,20210210,Day 3,1,3,S. aureus,0.1ng/mL LTA,124.6666667
19872,20210210,Day 3,1,4,S. aureus,0.1ng/mL LTA,142.6666667
19872,20210210,Day 3,1,1,S. aureus,100ng/mL LTA,126.6666667
19872,20210210,Day 3,1,2,S. aureus,100ng/mL LTA,160.6666667
19872,20210210,Day 3,1,3,S. aureus,100ng/mL LTA,173.3333333
19872,20210210,Day 3,1,4,S. aureus,100ng/mL LTA,196
19872,20210210,Day 3,1,1,S. aureus,Fungi alone,121.6666667
19872,20210210,Day 3,1,2,S. aureus,Fungi alone,134.6666667
19872,20210210,Day 3,1,3,S. aureus,Fungi alone,182.6666667
19872,20210210,Day 3,1,4,S. aureus,Fungi alone,140.3333333
19872,20210210,Day 3,1,1,S. aureus,Autoclaved bacteria,193.3333333
19872,20210210,Day 3,1,2,S. aureus,Autoclaved bacteria,211
19872,20210210,Day 3,1,3,S. aureus,Autoclaved bacteria,121.6666667
19872,20210210,Day 3,1,4,S. aureus,Autoclaved bacteria,175
21054,20210114,Day 3,1,1,A. baumannii,0.1ng/mL LPS,10710.33333
21054,20210114,Day 3,1,2,A. baumannii,0.1ng/mL LPS,15567.5
21054,20210114,Day 3,1,3,A. baumannii,0.1ng/mL LPS,15795.16667
21054,20210114,Day 3,1,4,A. baumannii,0.1ng/mL LPS,15491.5
21054,20210114,Day 3,1,1,A. baumannii,100ng/mL LPS,17766.66667
21054,20210114,Day 3,1,2,A. baumannii,100ng/mL LPS,14874.5
21054,20210114,Day 3,1,3,A. baumannii,100ng/mL LPS,13908.16667
21054,20210114,Day 3,1,4,A. baumannii,100ng/mL LPS,13837.16667
21054,20210114,Day 3,1,1,A. baumannii,0.1ng/mL LTA,15587.5
21054,20210114,Day 3,1,2,A. baumannii,0.1ng/mL LTA,17628.33333
21054,20210114,Day 3,1,3,A. baumannii,0.1ng/mL LTA,11172
21054,20210114,Day 3,1,4,A. baumannii,0.1ng/mL LTA,14595.83333
21054,20210114,Day 3,1,1,A. baumannii,100ng/mL LTA,11244.33333
21054,20210114,Day 3,1,2,A. baumannii,100ng/mL LTA,15763.83333
21054,20210114,Day 3,1,3,A. baumannii,100ng/mL LTA,14413.83333
21054,20210114,Day 3,1,4,A. baumannii,100ng/mL LTA,15098.16667
21054,20210114,Day 3,1,1,A. baumannii,Fungi alone,14418.16667
21054,20210114,Day 3,1,2,A. baumannii,Fungi alone,13736.5
21054,20210114,Day 3,1,3,A. baumannii,Fungi alone,12365.83333
21054,20210114,Day 3,1,4,A. baumannii,Fungi alone,12862.16667
21054,20210114,Day 3,1,1,A. baumannii,Autoclaved bacteria,14710.5
21054,20210114,Day 3,1,2,A. baumannii,Autoclaved bacteria,15613.5
21054,20210114,Day 3,1,3,A. baumannii,Autoclaved bacteria,10586.66667
21054,20210114,Day 3,1,4,A. baumannii,Autoclaved bacteria,14972.5
21054,20210114,Day 3,1,1,E. coli,0.1ng/mL LPS,7447.333333
21054,20210114,Day 3,1,2,E. coli,0.1ng/mL LPS,5687.333333
21054,20210114,Day 3,1,3,E. coli,0.1ng/mL LPS,6703.333333
21054,20210114,Day 3,1,4,E. coli,0.1ng/mL LPS,6678.333333
21054,20210114,Day 3,1,1,E. coli,100ng/mL LPS,7560.333333
21054,20210114,Day 3,1,2,E. coli,100ng/mL LPS,4537.333333
21054,20210114,Day 3,1,3,E. coli,100ng/mL LPS,6844.333333
21054,20210114,Day 3,1,4,E. coli,100ng/mL LPS,4409
21054,20210114,Day 3,1,1,E. coli,0.1ng/mL LTA,6107.333333
21054,20210114,Day 3,1,2,E. coli,0.1ng/mL LTA,4576.333333
21054,20210114,Day 3,1,3,E. coli,0.1ng/mL LTA,4463.333333
21054,20210114,Day 3,1,4,E. coli,0.1ng/mL LTA,5132.333333
21054,20210114,Day 3,1,1,E. coli,100ng/mL LTA,7751.666667
21054,20210114,Day 3,1,2,E. coli,100ng/mL LTA,3718
21054,20210114,Day 3,1,3,E. coli,100ng/mL LTA,7187.333333
21054,20210114,Day 3,1,4,E. coli,100ng/mL LTA,4277.333333
21054,20210114,Day 3,1,1,E. coli,Fungi alone,4847.333333
21054,20210114,Day 3,1,2,E. coli,Fungi alone,3435.333333
21054,20210114,Day 3,1,3,E. coli,Fungi alone,4284.666667
21054,20210114,Day 3,1,4,E. coli,Fungi alone,3460.333333
21054,20210114,Day 3,1,1,E. coli,Autoclaved bacteria,4071.333333
21054,20210114,Day 3,1,2,E. coli,Autoclaved bacteria,5765
21054,20210114,Day 3,1,3,E. coli,Autoclaved bacteria,7474.666667
21054,20210114,Day 3,1,4,E. coli,Autoclaved bacteria,3916
21054,20210114,Day 3,1,1,P. aeruginosa,0.1ng/mL LPS,7281.333333
21054,20210114,Day 3,1,2,P. aeruginosa,0.1ng/mL LPS,7465
21054,20210114,Day 3,1,3,P. aeruginosa,0.1ng/mL LPS,6874
21054,20210114,Day 3,1,4,P. aeruginosa,0.1ng/mL LPS,7665.333333
21054,20210114,Day 3,1,1,P. aeruginosa,100ng/mL LPS,7754
21054,20210114,Day 3,1,2,P. aeruginosa,100ng/mL LPS,6076.333333
21054,20210114,Day 3,1,3,P. aeruginosa,100ng/mL LPS,7368
21054,20210114,Day 3,1,4,P. aeruginosa,100ng/mL LPS,5727.333333
21054,20210114,Day 3,1,1,P. aeruginosa,0.1ng/mL LTA,7384.333333
21054,20210114,Day 3,1,2,P. aeruginosa,0.1ng/mL LTA,5642
21054,20210114,Day 3,1,3,P. aeruginosa,0.1ng/mL LTA,6857
21054,20210114,Day 3,1,4,P. aeruginosa,0.1ng/mL LTA,6114
21054,20210114,Day 3,1,1,P. aeruginosa,100ng/mL LTA,7488.666667
21054,20210114,Day 3,1,2,P. aeruginosa,100ng/mL LTA,6729
21054,20210114,Day 3,1,3,P. aeruginosa,100ng/mL LTA,11019.33333
21054,20210114,Day 3,1,4,P. aeruginosa,100ng/mL LTA,4863.333333
21054,20210114,Day 3,1,1,P. aeruginosa,Fungi alone,6919.333333
21054,20210114,Day 3,1,2,P. aeruginosa,Fungi alone,6123.666667
21054,20210114,Day 3,1,3,P. aeruginosa,Fungi alone,6726
21054,20210114,Day 3,1,4,P. aeruginosa,Fungi alone,6547.333333
21054,20210114,Day 3,1,1,P. aeruginosa,Autoclaved bacteria,6921.333333
21054,20210114,Day 3,1,2,P. aeruginosa,Autoclaved bacteria,5811.333333
21054,20210114,Day 3,1,3,P. aeruginosa,Autoclaved bacteria,7925.333333
21054,20210114,Day 3,1,4,P. aeruginosa,Autoclaved bacteria,5265.666667
21054,20210114,Day 3,1,1,S. aureus,0.1ng/mL LPS,1067.333333
21054,20210114,Day 3,1,2,S. aureus,0.1ng/mL LPS,1414
21054,20210114,Day 3,1,3,S. aureus,0.1ng/mL LPS,1027
21054,20210114,Day 3,1,4,S. aureus,0.1ng/mL LPS,1417
21054,20210114,Day 3,1,1,S. aureus,100ng/mL LPS,1101.666667
21054,20210114,Day 3,1,2,S. aureus,100ng/mL LPS,833
21054,20210114,Day 3,1,3,S. aureus,100ng/mL LPS,1204.666667
21054,20210114,Day 3,1,4,S. aureus,100ng/mL LPS,1559.333333
21054,20210114,Day 3,1,1,S. aureus,0.1ng/mL LTA,1127.666667
21054,20210114,Day 3,1,2,S. aureus,0.1ng/mL LTA,1309.333333
21054,20210114,Day 3,1,3,S. aureus,0.1ng/mL LTA,1083.666667
21054,20210114,Day 3,1,4,S. aureus,0.1ng/mL LTA,1218.666667
21054,20210114,Day 3,1,1,S. aureus,100ng/mL LTA,589.3333333
21054,20210114,Day 3,1,2,S. aureus,100ng/mL LTA,1636
21054,20210114,Day 3,1,3,S. aureus,100ng/mL LTA,1369.333333
21054,20210114,Day 3,1,4,S. aureus,100ng/mL LTA,1165
21054,20210114,Day 3,1,1,S. aureus,Fungi alone,1055
21054,20210114,Day 3,1,2,S. aureus,Fungi alone,1176.666667
21054,20210114,Day 3,1,3,S. aureus,Fungi alone,1044
21054,20210114,Day 3,1,4,S. aureus,Fungi alone,1202.666667
21054,20210114,Day 3,1,1,S. aureus,Autoclaved bacteria,1180
21054,20210114,Day 3,1,2,S. aureus,Autoclaved bacteria,2042.333333
21054,20210114,Day 3,1,3,S. aureus,Autoclaved bacteria,882.6666667
21054,20210114,Day 3,1,4,S. aureus,Autoclaved bacteria,1259
21054,20210118,Day 3,2,1,A. baumannii,0.1ng/mL LPS,1266.666667
21054,20210118,Day 3,2,2,A. baumannii,0.1ng/mL LPS,1644
21054,20210118,Day 3,2,3,A. baumannii,0.1ng/mL LPS,2156
21054,20210118,Day 3,2,4,A. baumannii,0.1ng/mL LPS,1900.666667
21054,20210118,Day 3,2,1,A. baumannii,100ng/mL LPS,1241.666667
21054,20210118,Day 3,2,2,A. baumannii,100ng/mL LPS,1510
21054,20210118,Day 3,2,3,A. baumannii,100ng/mL LPS,1531.666667
21054,20210118,Day 3,2,4,A. baumannii,100ng/mL LPS,1600.666667
21054,20210118,Day 3,2,1,A. baumannii,0.1ng/mL LTA,945
21054,20210118,Day 3,2,2,A. baumannii,0.1ng/mL LTA,957.3333333
21054,20210118,Day 3,2,3,A. baumannii,0.1ng/mL LTA,1365.333333
21054,20210118,Day 3,2,4,A. baumannii,0.1ng/mL LTA,1597.666667
21054,20210118,Day 3,2,1,A. baumannii,100ng/mL LTA,1068.666667
21054,20210118,Day 3,2,2,A. baumannii,100ng/mL LTA,1154
21054,20210118,Day 3,2,3,A. baumannii,100ng/mL LTA,1047
21054,20210118,Day 3,2,4,A. baumannii,100ng/mL LTA,1190.333333
21054,20210118,Day 3,2,1,A. baumannii,Fungi alone,1177.666667
21054,20210118,Day 3,2,2,A. baumannii,Fungi alone,1796.666667
21054,20210118,Day 3,2,3,A. baumannii,Fungi alone,1668.666667
21054,20210118,Day 3,2,4,A. baumannii,Fungi alone,1564.333333
21054,20210118,Day 3,2,1,A. baumannii,Autoclaved bacteria,1311.666667
21054,20210118,Day 3,2,2,A. baumannii,Autoclaved bacteria,1659.666667
21054,20210118,Day 3,2,3,A. baumannii,Autoclaved bacteria,1692
21054,20210118,Day 3,2,4,A. baumannii,Autoclaved bacteria,1568.666667
21054,20210118,Day 3,2,1,E. coli,0.1ng/mL LPS,1285.666667
21054,20210118,Day 3,2,2,E. coli,0.1ng/mL LPS,1335.666667
21054,20210118,Day 3,2,3,E. coli,0.1ng/mL LPS,1097
21054,20210118,Day 3,2,4,E. coli,0.1ng/mL LPS,1249
21054,20210118,Day 3,2,1,E. coli,100ng/mL LPS,1230.333333
21054,20210118,Day 3,2,2,E. coli,100ng/mL LPS,1072.666667
21054,20210118,Day 3,2,3,E. coli,100ng/mL LPS,1035.666667
21054,20210118,Day 3,2,4,E. coli,100ng/mL LPS,992.3333333
21054,20210118,Day 3,2,1,E. coli,0.1ng/mL LTA,820
21054,20210118,Day 3,2,2,E. coli,0.1ng/mL LTA,936
21054,20210118,Day 3,2,3,E. coli,0.1ng/mL LTA,813.3333333
21054,20210118,Day 3,2,4,E. coli,0.1ng/mL LTA,1008.333333
21054,20210118,Day 3,2,1,E. coli,100ng/mL LTA,865.6666667
21054,20210118,Day 3,2,2,E. coli,100ng/mL LTA,1001.666667
21054,20210118,Day 3,2,3,E. coli,100ng/mL LTA,841.3333333
21054,20210118,Day 3,2,4,E. coli,100ng/mL LTA,965.3333333
21054,20210118,Day 3,2,1,E. coli,Fungi alone,1189.333333
21054,20210118,Day 3,2,2,E. coli,Fungi alone,954
21054,20210118,Day 3,2,3,E. coli,Fungi alone,1113.333333
21054,20210118,Day 3,2,4,E. coli,Fungi alone,977.6666667
21054,20210118,Day 3,2,1,E. coli,Autoclaved bacteria,928.3333333
21054,20210118,Day 3,2,2,E. coli,Autoclaved bacteria,953.6666667
21054,20210118,Day 3,2,3,E. coli,Autoclaved bacteria,1021.333333
21054,20210118,Day 3,2,4,E. coli,Autoclaved bacteria,1136.333333
21054,20210118,Day 3,2,1,P. aeruginosa,0.1ng/mL LPS,2000.333333
21054,20210118,Day 3,2,2,P. aeruginosa,0.1ng/mL LPS,2840
21054,20210118,Day 3,2,3,P. aeruginosa,0.1ng/mL LPS,2258.666667
21054,20210118,Day 3,2,4,P. aeruginosa,0.1ng/mL LPS,2473.666667
21054,20210118,Day 3,2,1,P. aeruginosa,100ng/mL LPS,2289.333333
21054,20210118,Day 3,2,2,P. aeruginosa,100ng/mL LPS,2135.666667
21054,20210118,Day 3,2,3,P. aeruginosa,100ng/mL LPS,2234.666667
21054,20210118,Day 3,2,4,P. aeruginosa,100ng/mL LPS,2086.333333
21054,20210118,Day 3,2,1,P. aeruginosa,0.1ng/mL LTA,1735.333333
21054,20210118,Day 3,2,2,P. aeruginosa,0.1ng/mL LTA,1800.333333
21054,20210118,Day 3,2,3,P. aeruginosa,0.1ng/mL LTA,2198.333333
21054,20210118,Day 3,2,4,P. aeruginosa,0.1ng/mL LTA,1773
21054,20210118,Day 3,2,1,P. aeruginosa,100ng/mL LTA,2231.333333
21054,20210118,Day 3,2,2,P. aeruginosa,100ng/mL LTA,1944
21054,20210118,Day 3,2,3,P. aeruginosa,100ng/mL LTA,2080.333333
21054,20210118,Day 3,2,4,P. aeruginosa,100ng/mL LTA,1922.666667
21054,20210118,Day 3,2,1,P. aeruginosa,Fungi alone,1865.333333
21054,20210118,Day 3,2,2,P. aeruginosa,Fungi alone,1969.666667
21054,20210118,Day 3,2,3,P. aeruginosa,Fungi alone,1735.666667
21054,20210118,Day 3,2,4,P. aeruginosa,Fungi alone,1999.333333
21054,20210118,Day 3,2,1,P. aeruginosa,Autoclaved bacteria,1956.333333
21054,20210118,Day 3,2,2,P. aeruginosa,Autoclaved bacteria,1954.666667
21054,20210118,Day 3,2,3,P. aeruginosa,Autoclaved bacteria,1837
21054,20210118,Day 3,2,4,P. aeruginosa,Autoclaved bacteria,2006
21054,20210118,Day 3,2,1,S. aureus,0.1ng/mL LPS,136.6666667
21054,20210118,Day 3,2,2,S. aureus,0.1ng/mL LPS,148
21054,20210118,Day 3,2,3,S. aureus,0.1ng/mL LPS,112.6666667
21054,20210118,Day 3,2,4,S. aureus,0.1ng/mL LPS,143
21054,20210118,Day 3,2,1,S. aureus,100ng/mL LPS,182.6666667
21054,20210118,Day 3,2,2,S. aureus,100ng/mL LPS,129
21054,20210118,Day 3,2,3,S. aureus,100ng/mL LPS,117.6666667
21054,20210118,Day 3,2,4,S. aureus,100ng/mL LPS,109
21054,20210118,Day 3,2,1,S. aureus,0.1ng/mL LTA,89.66666667
21054,20210118,Day 3,2,2,S. aureus,0.1ng/mL LTA,145.6666667
21054,20210118,Day 3,2,3,S. aureus,0.1ng/mL LTA,85.66666667
21054,20210118,Day 3,2,4,S. aureus,0.1ng/mL LTA,134.6666667
21054,20210118,Day 3,2,1,S. aureus,100ng/mL LTA,146
21054,20210118,Day 3,2,2,S. aureus,100ng/mL LTA,141
21054,20210118,Day 3,2,3,S. aureus,100ng/mL LTA,169.3333333
21054,20210118,Day 3,2,4,S. aureus,100ng/mL LTA,151
21054,20210118,Day 3,2,1,S. aureus,Fungi alone,177.3333333
21054,20210118,Day 3,2,2,S. aureus,Fungi alone,337.3333333
21054,20210118,Day 3,2,3,S. aureus,Fungi alone,232.6666667
21054,20210118,Day 3,2,4,S. aureus,Fungi alone,354.3333333
21054,20210118,Day 3,2,1,S. aureus,Autoclaved bacteria,177.6666667
21054,20210118,Day 3,2,2,S. aureus,Autoclaved bacteria,164.6666667
21054,20210118,Day 3,2,3,S. aureus,Autoclaved bacteria,143.3333333
21054,20210118,Day 3,2,4,S. aureus,Autoclaved bacteria,127.6666667
21487,20210210,Day 3,1,1,A. baumannii,0.1ng/mL LPS,725
21487,20210210,Day 3,1,2,A. baumannii,0.1ng/mL LPS,236.6666667
21487,20210210,Day 3,1,3,A. baumannii,0.1ng/mL LPS,371.3333333
21487,20210210,Day 3,1,4,A. baumannii,0.1ng/mL LPS,177.6666667
21487,20210210,Day 3,1,1,A. baumannii,100ng/mL LPS,311
21487,20210210,Day 3,1,2,A. baumannii,100ng/mL LPS,165.3333333
21487,20210210,Day 3,1,3,A. baumannii,100ng/mL LPS,280
21487,20210210,Day 3,1,4,A. baumannii,100ng/mL LPS,101.3333333
21487,20210210,Day 3,1,1,A. baumannii,0.1ng/mL LTA,255
21487,20210210,Day 3,1,2,A. baumannii,0.1ng/mL LTA,135.3333333
21487,20210210,Day 3,1,3,A. baumannii,0.1ng/mL LTA,154.6666667
21487,20210210,Day 3,1,4,A. baumannii,0.1ng/mL LTA,199.3333333
21487,20210210,Day 3,1,1,A. baumannii,100ng/mL LTA,830.6666667
21487,20210210,Day 3,1,2,A. baumannii,100ng/mL LTA,190.3333333
21487,20210210,Day 3,1,3,A. baumannii,100ng/mL LTA,626.6666667
21487,20210210,Day 3,1,4,A. baumannii,100ng/mL LTA,152
21487,20210210,Day 3,1,1,A. baumannii,Fungi alone,204
21487,20210210,Day 3,1,2,A. baumannii,Fungi alone,120.3333333
21487,20210210,Day 3,1,3,A. baumannii,Fungi alone,247.3333333
21487,20210210,Day 3,1,4,A. baumannii,Fungi alone,128
21487,20210210,Day 3,1,1,A. baumannii,Autoclaved bacteria,384.3333333
21487,20210210,Day 3,1,2,A. baumannii,Autoclaved bacteria,520.6666667
21487,20210210,Day 3,1,3,A. baumannii,Autoclaved bacteria,332.6666667
21487,20210210,Day 3,1,4,A. baumannii,Autoclaved bacteria,220.6666667
21487,20210210,Day 3,1,1,E. coli,0.1ng/mL LPS,858.6666667
21487,20210210,Day 3,1,2,E. coli,0.1ng/mL LPS,750.3333333
21487,20210210,Day 3,1,3,E. coli,0.1ng/mL LPS,811
21487,20210210,Day 3,1,4,E. coli,0.1ng/mL LPS,658
21487,20210210,Day 3,1,1,E. coli,100ng/mL LPS,763.6666667
21487,20210210,Day 3,1,2,E. coli,100ng/mL LPS,431
21487,20210210,Day 3,1,3,E. coli,100ng/mL LPS,552
21487,20210210,Day 3,1,4,E. coli,100ng/mL LPS,497.3333333
21487,20210210,Day 3,1,1,E. coli,0.1ng/mL LTA,581.6666667
21487,20210210,Day 3,1,2,E. coli,0.1ng/mL LTA,474.3333333
21487,20210210,Day 3,1,3,E. coli,0.1ng/mL LTA,508
21487,20210210,Day 3,1,4,E. coli,0.1ng/mL LTA,381.3333333
21487,20210210,Day 3,1,1,E. coli,100ng/mL LTA,759.6666667
21487,20210210,Day 3,1,2,E. coli,100ng/mL LTA,635
21487,20210210,Day 3,1,3,E. coli,100ng/mL LTA,756.6666667
21487,20210210,Day 3,1,4,E. coli,100ng/mL LTA,544.3333333
21487,20210210,Day 3,1,1,E. coli,Fungi alone,438.6666667
21487,20210210,Day 3,1,2,E. coli,Fungi alone,387.3333333
21487,20210210,Day 3,1,3,E. coli,Fungi alone,468.6666667
